time,actual,sarima_forecast,tree_residuals_pred,hybrid_forecast,sarima_error,hybrid_error
2021-11-01,0.8811399934283662,0.8759207575738235,0.02168481679903874,0.8976055743728623,0.005219235854542759,-0.016465580944496017
2021-12-01,0.9848780011449848,0.963629339002889,0.0007718411831738577,0.9644011801860629,0.021248662142095753,0.020476820958921893
2022-01-01,0.9916112208920328,0.9836942523898466,0.011753300307303734,0.9954475526971504,0.00791696850218615,-0.0038363318051175543
2022-02-01,0.9914504149529898,0.987843305756294,0.002976534840537503,0.9908198405968315,0.0036071091966958235,0.0006305743561583199
2022-03-01,0.988421176033054,0.9803902124260241,0.0037689604724133346,0.9841591728984375,0.008030963607029928,0.004262003134616554
2022-04-01,0.9943997678568908,0.9825306873379422,0.0032993803530963805,0.9858300676910386,0.011869080518948527,0.008569700165852123
2022-05-01,0.9655765243780234,0.9416879130701666,0.004704606084498737,0.9463925191546654,0.0238886113078568,0.019184005223358058
2022-06-01,0.8552018531053059,0.8294565364051982,-0.006496524356392473,0.8229600120488058,0.025745316700107712,0.03224184105650019
2022-07-01,0.6852424539890207,0.5912692745477177,-0.005642156941444795,0.585627117606273,0.09397317944130301,0.09961533638274778
2022-08-01,0.3866782887254215,0.2973858909026778,-0.043515731988104794,0.253870158914573,0.08929239782274367,0.1328081298108485
2022-09-01,0.2802755865383981,0.21298215813472915,-0.08286768152255564,0.1301144766121735,0.06729342840366898,0.1501611099262246
2022-10-01,0.5702268433376072,0.5088243013443594,0.01973170471684342,0.5285560060612028,0.061402541993247794,0.041670837276404415
2022-11-01,0.8615301471864905,0.8755787466775364,0.03588632030232284,0.9114650669798593,-0.014048599491045977,-0.04993491979336884
2022-12-01,0.9206517746017464,0.9632530842917588,0.004795226882825483,0.9680483111745843,-0.04260130969001241,-0.04739653657283793
2023-01-01,0.983208990230518,0.9833101647365243,0.029067256219279025,1.0123774209558034,-0.0001011745060063296,-0.02916843072528541
2023-02-01,0.9943492611884271,0.9874575990663177,0.006752261182902851,0.9942098602492205,0.006891662122109454,0.00013940093920661312
2023-03-01,0.9755590922134694,0.9800074164596059,0.003261930253107971,0.9832693467127138,-0.004448324246136504,-0.007710254499244451
2023-04-01,0.9836792343791037,0.9821470560627128,0.005013645821344563,0.9871607018840574,0.0015321783163908531,-0.003481467504953706
2023-05-01,0.9459679933417648,0.9413202292070723,-0.00129273497282083,0.9400274942342515,0.004647764134692589,0.005940499107513375
2023-06-01,0.8692272221411843,0.8291326736275819,-0.003912038099214621,0.8252206355283673,0.04009454851360239,0.04400658661281698
2023-07-01,0.4986749256027323,0.5910384124248549,-0.030808110217710138,0.5602303022071448,-0.09236348682212259,-0.06155537660441246
2023-08-01,0.1733988399539147,0.2972697760114977,-0.07030743880268234,0.22696233720881534,-0.12387093605758298,-0.053563497254900644
2023-09-01,0.0916942948760567,0.2128989988504934,-0.04477802232894945,0.16812097652154395,-0.12120470397443671,-0.07642668164548726
2023-10-01,0.3134536588875538,0.5086256301633415,0.0346977142191064,0.5433233443824479,-0.19517197127578773,-0.22986968549489412
2023-11-01,0.8686468569621311,0.8752368757879208,0.03422146600510152,0.9094583417930223,-0.00659001882578969,-0.040811484830891254
2023-12-01,0.9727041270980712,0.9628769808654818,-0.09586613231724414,0.8670108485482376,0.009827146232589401,0.10569327854983357
