date,전체 눈덮임 비율(%),보퍼트 해 눈덮임 비율(%)
1977-05-23,5.849690082644629,23.52941176470588
1977-05-30,5.5397727272727275,23.52941176470588
1977-06-06,5.630165289256198,23.52941176470588
1977-06-13,4.6875,23.52941176470588
1977-06-20,3.6544421487603307,23.52941176470588
1977-06-27,3.1637396694214877,23.52941176470588
1977-07-04,2.9442148760330578,5.88235294117647
1977-07-11,2.272727272727273,0.0
1977-07-18,1.665805785123967,0.0
1977-07-25,1.6787190082644627,2.941176470588235
1977-08-01,1.4979338842975207,0.0
1977-08-08,1.1492768595041323,0.0
1977-08-15,1.2913223140495869,14.705882352941178
1977-08-22,1.2138429752066116,14.705882352941178
1977-08-29,1.2009297520661157,14.705882352941178
1977-09-05,1.459194214876033,14.705882352941178
1977-09-12,1.4462809917355373,14.705882352941178
1977-09-19,2.0144628099173554,20.588235294117645
1977-09-26,3.49948347107438,20.588235294117645
1977-10-03,5.229855371900827,23.52941176470588
1977-10-10,6.288739669421488,23.52941176470588
1977-10-17,6.314566115702479,20.588235294117645
1977-10-24,6.6115702479338845,23.52941176470588
1977-10-31,7.799586776859504,23.52941176470588
1977-11-07,9.387913223140496,23.52941176470588
1977-11-14,10.575929752066116,23.52941176470588
1977-11-21,11.28615702479339,23.52941176470588
1977-11-28,13.920454545454545,23.52941176470588
1977-12-05,13.791322314049587,23.52941176470588
1977-12-12,16.606404958677686,23.52941176470588
1977-12-19,17.006714876033058,23.52941176470588
1977-12-26,18.737086776859506,23.52941176470588
1978-01-02,18.46590909090909,23.52941176470588
1978-01-09,18.84039256198347,23.52941176470588
1978-01-16,19.395661157024794,23.52941176470588
1978-01-23,19.176136363636363,23.52941176470588
1978-01-30,19.511880165289256,23.52941176470588
1978-02-06,19.49896694214876,23.52941176470588
1978-02-13,21.113119834710744,23.52941176470588
1978-02-20,20.40289256198347,23.52941176470588
1978-02-27,18.81456611570248,23.52941176470588
1978-03-06,18.4271694214876,23.52941176470588
1978-03-13,17.87190082644628,23.52941176470588
1978-03-20,17.21332644628099,23.52941176470588
1978-03-27,14.772727272727273,23.52941176470588
1978-04-03,13.236053719008265,23.52941176470588
1978-04-10,11.324896694214875,23.52941176470588
1978-04-17,10.550103305785125,23.52941176470588
1978-04-24,10.433884297520661,23.52941176470588
1978-05-01,10.162706611570247,23.52941176470588
1978-05-08,9.542871900826446,23.52941176470588
1978-05-15,8.49690082644628,23.52941176470588
1978-05-22,6.753615702479339,23.52941176470588
1978-05-29,6.572830578512397,23.52941176470588
1978-06-05,6.572830578512397,23.52941176470588
1978-06-12,6.417871900826447,23.52941176470588
1978-06-19,4.9328512396694215,23.52941176470588
1978-06-26,4.6875,23.52941176470588
1978-07-03,3.112086776859504,23.52941176470588
1978-07-10,2.4664256198347108,11.76470588235294
1978-07-17,2.53099173553719,11.76470588235294
1978-07-24,2.37603305785124,5.88235294117647
1978-07-31,2.1823347107438016,5.88235294117647
1978-08-07,2.208161157024793,8.823529411764707
1978-08-14,1.6528925619834711,8.823529411764707
1978-08-21,1.4462809917355373,5.88235294117647
1978-08-28,1.4979338842975207,5.88235294117647
1978-09-04,1.6916322314049586,5.88235294117647
1978-09-11,1.7174586776859502,17.647058823529413
1978-09-18,1.8465909090909092,17.647058823529413
1978-09-25,2.2856404958677685,17.647058823529413
1978-10-02,3.3057851239669422,23.52941176470588
1978-10-09,3.254132231404959,23.52941176470588
1978-10-16,4.2097107438016526,23.52941176470588
1978-10-23,9.762396694214875,23.52941176470588
1978-10-30,8.69059917355372,23.52941176470588
1978-11-06,8.535640495867769,23.52941176470588
1978-11-13,11.31198347107438,23.52941176470588
1978-11-20,11.84142561983471,23.52941176470588
1978-11-27,11.918904958677686,23.52941176470588
1978-12-04,15.482954545454545,23.52941176470588
1978-12-11,16.30940082644628,23.52941176470588
1978-12-18,16.632231404958677,23.52941176470588
1978-12-25,16.670971074380166,23.52941176470588
1979-01-01,17.071280991735538,23.52941176470588
1979-01-08,17.97520661157025,23.52941176470588
1979-01-15,20.06714876033058,23.52941176470588
1979-01-22,19.214876033057852,23.52941176470588
1979-01-29,18.72417355371901,23.52941176470588
1979-02-05,18.892045454545457,23.52941176470588
1979-02-12,18.59504132231405,23.52941176470588
1979-02-19,18.00103305785124,23.52941176470588
1979-02-26,17.600723140495866,23.52941176470588
1979-03-05,18.155991735537192,23.52941176470588
1979-03-12,16.99380165289256,23.52941176470588
1979-03-19,16.761363636363637,23.52941176470588
1979-03-26,15.767045454545455,23.52941176470588
1979-04-02,14.656508264462808,23.52941176470588
1979-04-09,13.40392561983471,23.52941176470588
1979-04-16,12.93904958677686,23.52941176470588
1979-04-23,12.409607438016529,23.52941176470588
1979-04-30,11.002066115702478,23.52941176470588
1979-05-07,10.085227272727272,23.52941176470588
1979-05-14,8.871384297520661,23.52941176470588
