time,sisnthick,sithick,so,thetao,vxo,vyo,10u,10v,2t,sdlwrf,sdswrf,snswrf,tprate,skt,sp,sst,tp
1998-05,0.1513611227273941,1.9492497444152832,28.359169006347656,-1.5455459356307983,-0.0281891021877527,0.0135051654651761,-1.0784020662452265,0.2759641587737401,277.4534900024408,276.4176412099281,223.322801645114,151.912930186253,1.879696522314935e-05,276.92428969156805,94080.17486776075,9338.95160861362,6.767539357607053e-05
1998-06,0.0161104425787925,1.6465553045272827,26.165225982666016,-0.7705121636390686,-0.0262093562632799,0.0292829573154449,-0.2646765244299086,0.09342050269214,283.6755999469625,307.39357390765224,232.2255825073748,195.5807297482873,2.9371767420420052e-05,284.142407903083,94680.24608788596,9339.147504938508,0.0001057428146677
1998-07,0.0006889819051139,1.135772466659546,25.492969512939453,1.629315972328186,-0.0252222642302513,0.0219845846295356,-0.4152487175891098,0.149504579054064,286.73851385562017,323.19139366438367,217.2528386367933,187.63006913097507,3.5282172909701855e-05,287.54063873966805,94567.2877555782,9339.390993858851,0.000127017554721
1998-08,0.0059313592500984,0.8511821627616882,25.990802764892575,1.782415509223938,0.0010872827842831,0.0074219754897058,0.6330952782240009,1.0524326790280605,282.26241730450505,310.11652456574586,137.8437596715858,117.61798518286112,3.51371642476754e-05,282.5677023172256,94094.23367678052,9339.470216918417,0.0001264957462447
1998-09,0.0057059545069932,0.633359432220459,26.347719192504883,0.8935948014259338,-0.0444233790040016,0.0220103226602077,-0.2330099914262747,0.3967785623020605,276.9323688704065,281.81616908539576,93.32803700363456,75.16018363031503,2.206598406979233e-05,276.65394263963145,93952.08870666967,9339.382890972794,7.944211456744214e-05
1998-10,0.0285371877253055,0.656707763671875,27.067689895629883,-0.7402502298355103,-0.0573405288159847,0.0127964941784739,-0.92815096026367,-0.1469380666074163,266.1081887880907,233.9413402162596,43.541443404329456,27.93095057638306,1.1625681216917434e-05,264.8361966608481,93979.79664679313,9339.114405748003,4.185881310382217e-05
1998-11,0.0745883509516716,1.0430145263671875,27.52410125732422,-1.4657270908355713,-0.0617195218801498,0.0006993536371737,-0.9410090598368054,-0.1829340269700425,256.58341733254696,206.1735463779344,6.745697708366651,3.573420545322188,4.132705779832296e-06,253.6251887083048,93710.98423497536,9338.96326548678,1.4883736319130262e-05
1998-12,0.1207440048456192,1.3823530673980713,27.3171443939209,-1.4908843040466309,-0.0241986326873302,-0.015398352406919,-0.1641241558419421,-0.291769992026046,252.4411617168076,196.9634221742004,0.9088030288176578,0.4247462049698953,7.88256901754839e-06,250.0421707484672,94331.53864617602,9338.941478874069,2.8383840546113756e-05
1999-01,0.1654507666826248,1.722989201545715,27.233402252197266,-1.4861394166946411,-0.0098806312307715,-0.0071670250035822,-0.1569680949267709,0.0101607252212373,246.37920771274617,174.0494894306088,4.638976527543132,2.310451126047115,7.492915005616448e-06,243.7748758550721,94122.16567164772,9338.941477528637,2.6984060146172173e-05
1999-02,0.197059765458107,1.9096581935882568,27.65363883972168,-1.5099427700042725,-0.0235259290784597,0.0106925098225474,-0.3657038782760385,-0.0856177107637971,247.12275887945356,174.0847398101328,31.198660728629957,15.785352989923808,3.927625165263754e-06,244.79215755440077,93292.5812261974,9338.941476965536,1.414920398527235e-05
1999-03,0.2083476930856704,2.0578129291534424,28.26754570007324,-1.5448328256607056,-0.0252434890717268,-0.0054438789375126,-0.7968068100601963,-0.6499976488855349,255.13828171635404,193.25871744609876,98.09691730809512,49.15624423841199,6.20723226870893e-06,254.22307546743312,93865.00653119276,9338.941490291552,2.235104329388367e-05
1999-04,0.2169929593801498,2.284475803375244,28.53843116760254,-1.5604828596115112,-0.0232112817466259,0.001452145865187,-0.8835946956338809,-0.1599719732091622,265.4546096582658,224.72473226627676,181.6319166795032,90.2451146016044,1.0112381515583547e-05,264.7168502938016,94266.48449457648,9338.941483986391,3.6408867412270125e-05
1999-05,0.2014207690954208,2.2902374267578125,28.298606872558597,-1.5471618175506592,-0.0293793957680463,0.0111789777874946,-1.125260193710501,-0.4519322817179582,275.09010186392254,258.1803126362246,242.64405762559215,157.46414621584094,1.1603818717211971e-05,274.68925590639327,94355.86098774882,9338.941571865786,4.177696349786944e-05
1999-06,0.0276896804571151,2.19800353050232,25.815109252929688,-1.4067246913909912,-0.0114107551053166,-0.008266158401966,-0.5963615175764806,-0.3544128297540124,284.27243128028255,306.45900538673993,246.5668484930663,200.5291647133604,2.133767854746585e-05,284.6282425735309,94351.65795593444,9338.962931954657,7.681934403452141e-05
1999-07,0.0009170309640467,1.9986305236816408,25.418657302856445,-1.3825674057006836,-0.0186041388660669,-0.0047195772640407,0.3825564415855947,-0.1130913316773022,284.72940430989223,314.9118259870066,210.59288009785,176.99457507415195,2.878587460844453e-05,285.4661388411023,94656.184480689,9339.054739093672,0.0001036320886622
1999-08,0.0030847694724798,1.4036496877670288,26.07121086120605,-0.7706280946731567,-0.0358374156057834,0.0324835404753685,-0.5445784524699752,0.0583660935186745,283.7318156201836,316.5037316143763,145.49230961528085,125.27823904778973,2.6542306124990836e-05,284.01253154039097,94272.62665339922,9339.25757817148,9.555312857476024e-05
1999-09,0.0199880860745906,1.0437517166137695,26.6424617767334,-0.8859368562698364,-0.0154761727899312,-0.0020474079065024,-0.0765679950232856,0.2023085111163436,276.5248166887748,278.6819654801889,95.15106851161026,77.35757773511659,2.285380453063681e-05,276.2389700749666,94022.46586707848,9339.154346365784,8.227687361579788e-05
1999-10,0.0463270507752895,1.2102488279342651,27.113710403442383,-1.4212255477905271,-0.0671274662017822,0.0061731743626296,-1.1346446073249017,-0.5578525278515649,263.5518923034066,234.79059915851516,38.56230681613046,20.853976469339194,1.862096779750865e-05,262.12423315684515,93837.83046224684,9338.96752415925,6.704191728102047e-05
1999-11,0.1047037094831466,1.5056469440460205,27.370088577270508,-1.4937353134155271,-0.0279845520853996,0.0048693353310227,-0.6374520865276405,-0.2376081927560307,253.3216570284409,196.56225570137377,6.565904794636811,3.2698201508409928,7.477021754096118e-06,250.80574173675876,93618.4435549095,9338.94152309903,2.692751127253933e-05
1999-12,0.1160857677459716,1.7257654666900637,27.30684471130371,-1.4904597997665403,-0.0298123024404048,-0.0116979824379086,-0.3931070030692327,-0.4357342244022483,248.3281157051782,184.71227861600136,0.904409225631976,0.4308180549506771,1.910699944454886e-05,246.1365401442025,93822.20391295916,9338.94147780529,6.878899263755224e-05
2000-01,0.1647451967000961,2.150470972061157,27.25833320617676,-1.4875941276550293,-0.0054679019376635,-0.011023317463696,0.1039422966613427,0.2658608670149358,249.4144164034068,191.3174473386447,3.767475787379678,1.7589633646696317,1.4732434438940216e-05,246.848261405722,93837.06818021674,9338.941494569885,5.304304341762995e-05
2000-02,0.2037327289581298,2.3699913024902344,27.66361618041992,-1.5105535984039309,-0.0152882132679224,-0.0032211719080805,-0.8210281647819424,-0.091596907554824,256.3300071535151,209.34542871312468,28.933339224909865,13.612604877996043,7.975103734244973e-06,254.57563272457165,93906.28843755947,9338.941482596369,2.8721011008417697e-05
2000-03,0.215228259563446,2.495638847351074,28.316600799560547,-1.5476378202438354,-0.0348448492586612,0.0100852008908987,-1.5636172660796048,-0.4869589308647821,257.6813105587846,200.54194814488784,98.85888473417111,48.820666805498014,6.895068431510264e-06,256.5143750951797,93839.31891774526,9338.941479952364,2.482976487349318e-05
2000-04,0.2192266136407852,2.61702036857605,28.561145782470703,-1.5617015361785889,-0.0186022948473691,0.0007622452103532,-0.8930524342515684,-0.6842289587667056,264.95287946308434,215.6690542529722,191.60925521520517,94.7342275014303,6.2795916818654896e-06,264.23399282285544,94570.2899668946,9338.941519370614,2.2612288392659505e-05
2000-05,0.2358192056417465,2.6727914810180664,28.6497859954834,-1.5668058395385742,-0.0015991317341104,-0.0030668547842651,-0.2296515599056121,-0.3280120239859844,272.8119145584363,251.530093512074,245.58808593263493,135.0876624941714,1.1876017386531948e-05,272.1554793840465,94587.7841064109,9338.942049137142,4.275967038195849e-05
2000-06,0.07000432908535,2.649722099304199,28.48393440246582,-1.557580828666687,0.0101719126105308,-0.0004067920381203,0.1810276136975489,0.1723407748081072,284.05547555785245,300.62611667194,261.26911770458366,202.8528783197748,2.1999099683737817e-05,283.6824778283117,94486.24836325506,9338.943961251822,7.919961206332668e-05
2000-07,0.0012639748165383,2.3549087047576904,28.2867374420166,-1.5464023351669312,-0.0028899547178298,0.0086082909256219,-0.0311629768401976,0.2326684206552219,284.4200062696721,319.7097863067471,191.9907569056168,160.99666856604432,3.276099371235626e-05,284.65854243585244,94382.92293818346,9338.981614819844,0.0001179429339556
2000-08,0.0091606182977557,1.96308696269989,28.297401428222656,-1.4901188611984253,-0.0064270114526152,0.0033765521366149,0.1867214235898316,0.0352222435908555,280.053491822734,298.8686927451608,141.75119986031882,116.75599519748978,2.978108235463356e-05,280.0653181556257,94709.38475075578,9339.135540192734,0.000107215336905
2000-09,0.0109435906633734,1.3089327812194824,28.239477157592773,-1.1983098983764648,-0.0020784710068255,0.010625684633851,-0.0540433395782558,0.140818371952069,274.4196508331906,275.58772024950576,86.73475823501576,64.12178886129313,2.8635497983731328e-05,273.80761409726364,94123.16602736487,9339.127390715485,0.00010308968776
2000-10,0.0533272735774517,1.1272633075714111,28.049318313598636,-1.4823027849197388,-0.0029785861261188,0.0004477279144339,-0.4732081567721791,-0.1022267632752976,264.3343937067488,236.676509341698,39.341823927846335,19.99090608944273,1.3818104695060203e-05,262.5662532282434,93821.58792771792,9338.957014467229,4.975129852214923e-05
2000-11,0.0847426280379295,1.4314091205596924,27.89457130432129,-1.5236191749572754,-0.0282472651451826,0.0024650790728628,-0.9936056664726712,-0.0434410089898567,258.21037397569245,216.15279960306145,5.737454840395442,2.783597046259997,1.1473834511455188e-05,255.8654310450124,94019.2353672055,9338.942195347105,4.130991873624389e-05
2000-12,0.1065300107002258,1.7901599407196045,27.80396842956543,-1.5184450149536133,-0.039330568164587,0.0068474090658128,-1.6356916969358992,-0.4125259871528323,252.98045014790043,195.73732106800816,0.8673020067388941,0.4048544135500365,7.635147022417766e-06,250.18049681089192,94621.91756386597,9338.941476585074,2.749440456617853e-05
2001-01,0.137810930609703,2.0997135639190674,27.81833267211914,-1.519357204437256,-0.0315877683460712,0.0110781425610184,-1.2703170198745994,-0.1862456098693843,256.39025959317667,213.19946343845027,4.174239237893443,2.032140264821769,1.2495252479511808e-05,254.2452241994652,93256.96097915144,9338.941478874069,4.499453706859586e-05
2001-02,0.1555647104978561,2.2325098514556885,27.95454406738281,-1.5270071029663086,-0.0132887242361903,0.0067445021122694,-0.5770867480863645,0.2307165966970868,255.76283901727672,200.9984148760277,30.42381376450968,14.57463129307977,9.669197547645465e-06,253.3552739681365,94414.77678517478,9338.941475989368,3.481768344518396e-05
2001-03,0.1638700067996978,2.371770143508911,28.432767868041992,-1.5543019771575928,-0.0226329062134027,0.0044514038600027,-1.1900575308538586,-0.7851851118614626,254.5710682706635,189.82704750357556,100.24188721118324,47.71656774544339,8.211607408768626e-06,253.66954377373904,94289.9661276024,9338.941487424298,2.957172440202848e-05
2001-04,0.1896732598543167,2.4265029430389404,28.638887405395508,-1.5660285949707031,-0.013642344623804,0.0054611433297395,-0.835941868016492,-0.2302214237538909,266.0296285686755,227.9364114087601,179.7642593874647,85.96768053159279,9.952299715395704e-06,265.331537504565,94093.48130110416,9338.941489630986,3.5833438812436366e-05
2001-05,0.2103404700756073,2.5142219066619877,28.61372756958008,-1.564861536026001,-0.0093957167118787,0.0066236802376806,-0.7799859857128236,-0.4400640226033345,272.19074831886223,252.2892430843374,244.1469521026177,131.5804679580159,1.2294715884143004e-05,271.65835839042626,94262.4043844406,9338.941494753395,4.4267072435742126e-05
2001-06,0.042679239064455,2.3889389038085938,28.576648712158203,-1.5628528594970703,0.0043024588376283,-0.0021044961176812,-0.1349928373578722,-0.2581395300975748,283.3417088306423,300.83690180032323,250.64144874470315,198.06008883415524,1.6877355508662664e-05,283.4154752859283,94825.9799838379,9338.94769500931,6.07613344767585e-05
2001-07,0.0025632185861468,2.104457139968872,28.29111862182617,-1.546653151512146,0.0020146735478192,0.0007062630611471,0.0983313640521652,0.1568706249209,284.28152747836026,320.4297308022269,188.53317283401813,156.99040927599842,3.34574510351345e-05,284.6368066743915,94451.00171772168,9339.02288633721,0.0001204501995998
2001-08,0.0085078915581107,1.7770698070526123,28.204425811767575,-1.4767564535140991,0.0108534647151827,0.0018396540544927,0.170126989448283,0.3288899144877552,282.6709462442598,313.8345775360741,137.73343949932195,117.18259355086283,2.466682686408901e-05,282.7773532494509,94215.88976927474,9339.102983777706,8.880480364639539e-05
2001-09,0.0118617303669452,1.3074934482574463,27.951902389526367,-1.2108427286148071,-0.014849055558443,0.0061948564834892,-0.3574382802538809,0.1563215083368837,277.373577287266,280.09853678868444,97.79243033031122,82.35399807377863,1.4356457558731236e-05,277.0514625666232,93800.49462256608,9339.132735875975,5.168943831729519e-05
2001-10,0.0577256269752979,1.269037842750549,27.7310733795166,-1.489421248435974,-0.0294696483761072,-0.0061896024271845,-0.7267977593638171,-0.6815322404235794,264.47631077420965,238.40130390807565,35.81720290771099,21.19285534760731,1.6346826700915714e-05,263.1880664336394,93810.05745467014,9338.96082929155,5.885705396980117e-05
2001-11,0.1022776290774345,1.5837970972061155,27.655675888061523,-1.5100849866867063,-0.0181831512600183,0.0099823931232094,-0.9237048429448406,-0.2970780736790951,255.0595276131718,199.89880393161604,6.424057723435447,3.280232966219287,4.7311797641007965e-06,252.4111892961345,93892.03144689348,9338.941476745467,1.7036546821051138e-05
2001-12,0.1359574347734451,1.7299741506576538,27.569904327392575,-1.505237698554993,-0.0068616238422691,-0.0037839612923562,-0.3011623151002255,-0.230506302388752,250.18153784507248,188.57607123764737,0.9340891468397762,0.4581297494208789,6.618152869337616e-06,247.47372227932115,93480.56365480094,9338.941470323838,2.383293233304276e-05
2002-01,0.1634489744901657,1.9460092782974243,27.61833953857422,-1.5079755783081057,-0.0128901759162545,0.0099748894572258,-0.539494637335082,0.0364710178931393,252.85411773843464,200.71994817092863,4.36671187948388,2.114332007097191,1.1012802365309695e-05,250.5483912168836,93674.38907003404,9338.941483683571,3.965831812360422e-05
2002-02,0.1640871614217758,2.153319835662842,27.90053367614746,-1.5239195823669434,-0.0256455168128013,0.0104246726259589,-1.2065971746325743,-0.1233644452329074,251.4048815620256,186.9277838245361,30.324141625335447,14.657428269434506,6.760604648921581e-06,249.20397040760568,94045.61212393906,9338.941481127147,2.434652973385232e-05
2002-03,0.1976367682218551,2.2840394973754883,28.35966682434082,-1.5501996278762815,-0.0110451914370059,-0.004998184274882,-0.5060291903704217,-0.4248710587277174,257.0085788885563,184.6499473309988,107.5708151520432,55.06798296628215,3.813773024641344e-06,255.46153721285444,95448.64313012637,9338.94148593772,1.373386485777877e-05
2002-04,0.2236053943634033,2.434133529663086,28.6513729095459,-1.5668100118637085,-0.0003249176079407,-0.0030158788431435,0.7877500019712921,0.2801139899997788,263.6629682376616,221.80315836992185,171.34182594375005,81.663484894548,1.7070374129705902e-05,263.0616362036314,94902.69304001656,9338.941490794148,6.145964136051585e-05
2002-05,0.225332885980606,2.4133009910583496,28.694026947021484,-1.5694808959960938,-0.003874460235238,0.0080104004591703,-0.8070421672882222,-0.2409338588897052,275.7219698143424,253.00931847470977,260.2793036267089,166.39004033615146,9.707511048502143e-06,274.7617489086972,94836.02409664817,9338.942426844264,3.494947121485109e-05
2002-06,0.0367644801735878,2.3409581184387207,28.48318862915039,-1.5576251745224,0.0054716835729777,-0.0021644844673573,0.2364669839750606,0.0149075298946033,282.6339148233034,300.0889055924032,237.34120838383132,193.36157812296327,2.7750352273195708e-05,283.0634344738444,94310.7625743189,9338.949796445146,9.990549150265688e-05
2002-07,0.002779298229143,1.9869320392608645,28.38130760192871,-1.5515576601028442,0.0216060020029544,-0.0102446042001247,0.4675060978538155,0.1165266959775151,284.85562948224367,314.84957501223715,212.14792666426092,177.5975371378517,2.8682311189735754e-05,285.3227872977133,94574.86625241498,9339.01159394113,0.0001032600159933
2002-08,0.0056686201132833,1.4464939832687378,28.287622451782227,-1.3958088159561155,0.0182230230420827,-0.0106551274657249,0.637780641542327,0.1148514008277519,280.8412966691254,302.707388305094,145.13973083562138,119.67175442778262,3.413151356957027e-05,281.0172012700613,94435.30565311344,9339.12723561154,0.0001228746070314
2002-09,0.0085654556751251,0.72591233253479,28.34187889099121,-0.8828142285346985,-0.0030179931782186,0.0289213750511407,-0.2507857879053381,0.5889486818450607,277.5871165507786,287.42250812150246,90.32263654734652,73.9431010994743,2.2383826173931855e-05,277.0163899253718,94052.48681559548,9339.140556518052,8.058511861714828e-05
2002-10,0.0507785901427269,0.8287937045097351,28.1912841796875,-1.389524221420288,-0.0245165638625621,-0.0013620149111375,-0.2814849365742258,0.179829940571869,268.5720361939669,251.73587368197585,37.29325216506832,22.246100869851468,1.7784222970425104e-05,267.0672867113385,94187.6762771698,9338.973655762418,6.402640080259047e-05
2002-11,0.1136983186006546,1.3710094690322876,27.99223899841309,-1.5288043022155762,-0.0446106009185314,0.0155674526467919,-1.35229435875588,-0.2383383055161528,262.0397714097447,233.6407460252932,5.535025719386795,3.124389731023242,1.2096588972093233e-05,260.2373986823925,93689.73068375971,9338.942454249507,4.355667675476933e-05
2002-12,0.152218297123909,1.6046321392059326,27.899629592895508,-1.523945450782776,-0.0238702706992626,-0.0004971552407369,-0.5206595327221876,-0.2215111646801461,257.4807640051206,215.6138948346365,0.8122449360469963,0.3875988271825549,7.662516525427155e-06,255.09459900046875,93266.00976670784,9338.941548980209,2.7600805326200044e-05
2003-01,0.1882064789533615,1.8228442668914795,27.627832412719727,-1.5085045099258425,-0.0130716897547245,0.0133717097342014,-1.1079492304799936,-0.0560751611471926,251.11877527563783,185.89262413096472,4.819913814978888,2.478425657944752,5.166464011460216e-06,248.10737600848995,94191.83526467285,9338.941466583114,1.8609210562386453e-05
2003-02,0.174724668264389,2.020164966583252,27.78433609008789,-1.5174251794815063,-0.0204360410571098,-0.0047517633065581,-1.3147450091624784,-0.1593132764415613,255.55199734245053,209.7047483015924,27.61223965716689,12.98393996125193,1.5818251562850168e-05,253.5078101027595,94538.97586795478,9338.941486333204,5.695333070797102e-05
2003-03,0.2054329961538314,2.3117153644561768,28.258663177490234,-1.5442900657653809,-0.0063477451913058,-0.0060940985567867,-0.4066007671033897,-0.7571742440807719,255.29169898644415,187.45389214598157,101.68419421180587,48.35744755117925,6.970576914563377e-06,254.04973477831388,94529.45555162462,9338.941486355518,2.5105454045977964e-05
2003-04,0.2302971333265304,2.358226537704468,28.52734375,-1.5598021745681765,-0.0088227652013301,0.013470834121108,-0.7382508299928772,-0.2159378796502734,267.13673846178875,225.02163509514875,188.22868833259997,99.22744587372488,5.735663853802313e-06,266.0550292252352,94334.41092051264,9338.941482161366,2.0654645308297157e-05
2003-05,0.2160037755966186,2.337153673171997,28.573633193969727,-1.562592625617981,-0.0058097285218536,-0.0018869786290451,-0.2893358034607188,-0.2590890274304216,274.6456390292714,260.33369072619377,232.3879859612056,146.80704146193207,1.505711025378186e-05,274.25544739471167,94461.71707747092,9338.942678017742,5.421199468577774e-05
2003-06,0.0721240639686584,2.3439438343048096,28.42606735229492,-1.5543451309204102,-0.0116805313155055,0.0051792724989354,-0.6559391204042488,-0.1214259676892745,283.18638722352694,295.1691383168374,261.6932909207611,212.39276175239925,1.9145545441327308e-05,283.76968363652185,94508.78857758008,9338.94990967118,6.892643463768017e-05
2003-07,0.0036086982581764,1.8383393287658687,28.40311622619629,-1.491465449333191,0.0308193229138851,-0.0117279672995209,1.1500786530216272,0.5999351592316629,285.1821992939476,318.7441082511792,200.8981278583508,168.25297955850303,3.890256693016375e-05,285.57899822276846,94396.1830217898,9339.045772739271,0.0001400503048611
2003-08,0.0111794611439108,1.186299204826355,28.52664375305176,-1.1691540479660034,0.0123219052329659,-0.0112704774364829,0.2759684692091775,0.3129871472114856,282.0656299110552,310.698262706043,139.5792138411015,118.56921349202858,3.119142484286849e-05,282.21508095219144,94379.02169298034,9339.1491615181,0.0001122922337219
2003-09,0.0143797229975461,0.5925843119621277,28.460596084594727,-1.0514557361602783,0.0139489071443676,-0.0090289935469627,0.115796587278502,-0.2370598736041542,274.0352322135797,264.7271108622265,100.9305603777712,76.54063605750015,1.813413969694256e-05,273.53089707767504,94396.50383319278,9339.13528009835,6.528681812712377e-05
2003-10,0.0617680475115776,0.736195981502533,28.30313873291016,-1.409553289413452,-0.0320449620485305,0.0155244674533605,-0.6498301983527938,-0.0074003151739112,269.99753280884767,260.4549979085866,36.68129063776372,26.132002363906864,1.2561286019141154e-05,268.8351899359213,94082.44585967768,9338.987104143253,4.522922971195815e-05
2003-11,0.1266546249389648,0.9144083261489868,28.218963623046875,-1.5404926538467407,-0.0027923304587602,0.0028183658141642,0.2006394653498033,0.442291251467957,256.4129044249917,212.9376299544914,5.44375077195171,2.8049576902076,1.7608353215350894e-05,254.4007642695625,93829.99339235456,9338.942222803496,6.339717383253523e-05
2003-12,0.1811929941177368,1.2022162675857544,28.03036880493164,-1.5312604904174805,-0.0331147983670234,0.0220001228153705,-1.2034822769187892,-0.2774479921390513,251.0293334618609,193.87035406663773,0.8846667779866851,0.3973238043321025,1.126952441941849e-05,248.86484471645156,93260.74451954346,9338.941491734666,4.0582909909276335e-05
2004-01,0.2149639129638672,1.6559911966323853,27.79120445251465,-1.517772912979126,-0.0249517485499382,-0.0083736907690763,-0.80855783761175,-0.6675767820418755,246.5018284578452,168.72090831207476,5.152687310846639,2.5837608414369115,6.532270077257425e-06,243.29762100208143,95141.26693277952,9338.941487958688,2.3524860535936915e-05
2004-02,0.2275877445936203,2.046178340911865,27.79187774658203,-1.517807126045227,-0.0292635895311832,-0.0032598220277577,-0.993682983118277,-0.5168003945349271,251.79345657112947,195.1116651657672,29.012986055343426,13.825923715059083,9.573102318128304e-06,249.7831566618968,93961.7523674176,9338.941474027712,3.446852255112515e-05
2004-03,0.2407788932323455,2.3514020442962646,28.231184005737305,-1.5427792072296145,-0.0139433210715651,-0.0087592303752899,-0.4657724984017482,-0.5742586248697498,253.3575002023336,186.55293547069536,99.80787008138768,48.09406563511924,9.158072606758663e-06,252.43867842667288,94312.62741490376,9338.941486355518,3.297634287479335e-05
2004-04,0.232745423913002,2.5203640460968018,28.43554306030273,-1.5545499324798584,-0.0221041366457939,0.0130829541012644,-1.125926140795978,-0.1075577983451206,266.79057825497813,227.50999261971432,186.7747916906118,93.10301201053352,8.17517813273114e-06,265.85218549861173,94587.02344884723,9338.941488903509,2.943684175906121e-05
2004-05,0.2102561295032501,2.50736141204834,28.501604080200195,-1.5584489107131958,-0.0205997582525014,0.0103264646604657,-0.7472789814025586,-0.1781645121692167,276.7091183836296,273.1696317812446,223.47545298137916,146.59081335263892,1.567932455448544e-05,276.1347192872093,94782.78681406092,9338.943264400672,5.645138142487392e-05
2004-06,0.0321666859090328,2.423518657684326,28.35606575012207,-1.5436766147613523,-0.006674088537693,0.0017158373957499,-0.752292156088412,-0.1970164979643843,286.7272301528937,311.5198244757144,272.7366357112664,229.6947407956874,1.358199986368218e-05,287.6382125675966,94901.54001171127,9339.034981300658,4.889746168636332e-05
2004-07,0.0026387185789644,1.9658203125,28.149694442749023,-1.340593338012695,0.0011997417313978,-0.003319805022329,0.2910161204896476,0.3378690778700037,286.8708839861089,325.9736070243406,216.946739761937,186.33853590807303,3.016199001708889e-05,288.09839081341653,94528.10418160324,9339.240391567811,0.0001085841181256
2004-08,0.0052393758669495,1.3910874128341677,28.090652465820312,-0.5801493525505066,0.0069591500796377,0.0017555458471179,-0.3549091454393026,-0.0864997130034648,284.64327446844504,310.8933148860674,174.3203204528819,150.62342131038537,1.2030433459155296e-05,285.42068507015154,94862.26739202131,9339.304512250492,4.331061000656167e-05
2004-09,0.0189221277832984,0.920928418636322,28.25279235839844,-0.4657078683376312,-0.0117590958252549,-0.004612345714122,-0.1045935418656319,-0.0143166098752783,273.8035332414151,261.3936601772162,97.66529104068536,80.96400781221017,2.1934436243351356e-05,273.8591179777878,94082.94296877456,9339.190431954166,7.896841166373861e-05
2004-10,0.0490469746291637,1.1243447065353394,28.14939308166504,-1.3097484111785889,-0.049250416457653,0.0254114549607038,-1.0648794295558128,-0.0432708043063913,267.1490654687596,247.3190261453359,35.6665439844068,25.97508390633809,1.632147285635673e-05,266.6137264157663,93638.2693215058,9338.982259303368,5.876169748748922e-05
2004-11,0.0677255168557167,1.367843508720398,27.892698287963867,-1.5234308242797852,-0.0355829261243343,0.0181085225194692,-0.9196781719868782,0.1898687859128678,256.4388833123703,213.4841184967445,5.443376768042932,2.8642303010581016,1.3082788991071766e-05,254.63613037761343,93616.049474004,9338.941864994296,4.710374697366458e-05
2004-12,0.0870592966675758,1.6203100681304932,27.73844337463379,-1.5148911476135254,-0.0165945012122392,-0.0110091594979166,-0.8219364653884171,-0.1956559049162168,250.82004952100613,192.25485741136268,0.8194135882041846,0.358113545414051,1.364569978842276e-05,248.44021821663105,94130.99021964238,9338.941474239777,4.913544226731814e-05
2005-01,0.1313870251178741,1.9793347120285036,27.80531311035156,-1.5183783769607544,0.0025846478529274,-0.017928946763277,0.3720355892543022,-0.0153283821123464,250.61087105202697,188.6348980758057,4.939591925802444,2.4629755895112995,1.326781709942299e-05,247.9512111175135,94760.03003146552,9338.941475667732,4.77705395930946e-05
2005-02,0.1787540763616562,2.354947566986084,27.849239349365234,-1.5210963487625122,-0.0072903488762676,-0.0076215304434299,-0.6434468398119967,-0.0839308714110197,251.95840039870816,197.39828437650291,28.527141360683025,13.642069042365137,9.577488253729414e-06,250.0846360634712,94196.640606976,9338.941484492449,3.448800363257196e-05
2005-03,0.2027201056480407,2.521977186203003,28.266048431396484,-1.544688105583191,-0.0167898051440715,0.0020335472654551,-1.3637113950758584,-0.5948692986651125,259.3964954827459,210.37407734131008,96.38519702284326,44.88038321728142,9.030081936481885e-06,258.4919557936583,94248.73778041816,9338.941489339686,3.251695857169837e-05
2005-04,0.2370225340127945,2.6319580078125,28.504772186279297,-1.5584677457809448,-0.00554911326617,-0.0007871617563068,-0.7891835887911257,-0.4104535480858718,266.38251286960445,226.69384176890205,191.11033408755708,95.51458868732811,6.423607234939295e-06,265.6898606913749,94515.25733566664,9338.94148568439,2.313124968393947e-05
2005-05,0.2232328057289123,2.7008798122406006,28.58526611328125,-1.5631815195083618,-0.0149056315422058,0.0081708896905183,-1.0808454726402057,-0.3075915243799243,278.7413153845736,282.44903358247143,219.88534735177032,156.46940516063074,1.72180562249175e-05,278.2927151646509,94445.1119329269,9338.942062959031,6.199041986316062e-05
2005-06,0.024960720911622,2.55259108543396,28.428312301635746,-1.4853934049606323,-0.0265342202037572,-0.0005836398340761,-0.9442091309025284,-0.6185416394071079,283.9973838837881,299.4124840884397,261.56880787856903,216.63830277726137,2.087719657549976e-05,284.85930073135546,94576.66225573244,9338.96831259963,7.516187784617655e-05
2005-07,0.0008653434924781,2.230860710144043,28.1263427734375,-1.3586794137954712,-0.0196698382496833,-0.0027368476148694,-0.1652138377566982,-0.3883787845384895,284.24292457716666,309.4997158814403,215.8189313237316,183.81133830723877,2.628243606357592e-05,285.1798525089754,94306.30429970803,9339.1371916587,9.461899899001617e-05
2005-08,0.0065899929031729,1.966552495956421,27.759540557861328,-1.045371174812317,-0.0073247537948191,-0.0019473435822874,0.0878131225052568,0.0778345216718984,283.3720684677102,309.7423011181822,160.76716690717987,138.62766679070347,1.903681225541254e-05,284.09499176753155,94532.55577528052,9339.254003551656,6.85349414747976e-05
